Timestamp,Day_of_Week,Time_of_Day,Is_Weekend,Is_Holiday,Special_Event,Cub1_VOC (ppm),Cub2_VOC (ppm),Cub3_VOC (ppm),Common_VOC (ppm),Cub1_CO2 (ppm),Cub2_CO2 (ppm),Cub3_CO2 (ppm),Common_CO2 (ppm),Cub1_Temp (°C),Cub2_Temp (°C),Cub3_Temp (°C),Common_Temp (°C),Odor_Level,Cub1_Moisture (%),Cub2_Moisture (%),Cub3_Moisture (%),Common_Moisture (%),Cub1_Load (kg),Cub2_Load (kg),Cub3_Load (kg),Mall_Occupancy,Cub1_Occupancy,Cub2_Occupancy,Cub3_Occupancy,Common_Occupancy
2024-01-13 17:30:00,Saturday,17,yes,no,no,119,175,287,167,591,514,469,554,25.8,25.6,24.8,24.6,Medium,77,82,81,63,6,39,11,3254,3,4,3,6
2024-01-13 17:35:00,Saturday,17,yes,no,no,158,276,181,279,424,493,487,615,24.6,25.0,23.9,26.2,High,70,73,72,70,13,49,22,2300,4,3,4,8
2024-01-13 17:40:00,Saturday,17,yes,no,no,250,146,221,313,584,633,561,617,25.8,24.4,23.7,26.6,High,76,73,87,75,31,14,10,3650,2,3,4,7
2024-01-13 17:45:00,Saturday,17,yes,no,no,106,292,287,284,497,533,660,726,25.1,26.9,24.2,26.3,High,79,80,78,61,13,14,22,4890,4,3,2,9
2024-01-13 17:50:00,Saturday,17,yes,no,no,266,162,175,335,449,466,565,476,23.9,24.5,24.4,26.5,High,79,80,83,60,22,17,31,2400,3,3,2,7
2024-01-13 17:55:00,Saturday,17,yes,no,no,287,124,255,251,474,538,541,626,24.7,23.9,26.2,27.0,High,87,85,83,68,39,4,27,3105,4,4,4,6
2024-01-13 18:00:00,Saturday,18,yes,no,no,117,172,261,252,563,691,462,548,23.7,23.6,25.4,27.0,High,75,89,79,67,44,45,16,2343,4,2,3,6
2024-01-13 18:05:00,Saturday,18,yes,no,no,154,223,192,339,650,423,538,606,26.7,25.2,23.9,24.4,High,70,89,80,69,45,24,36,2824,2,3,3,8
2024-01-13 18:10:00,Saturday,18,yes,no,no,154,205,101,320,603,539,607,642,24.5,25.6,25.1,26.4,High,89,81,84,69,24,26,35,4693,2,3,2,9
2024-01-13 18:15:00,Saturday,18,yes,no,no,257,202,232,188,692,445,454,725,24.8,24.7,23.9,27.2,High,76,73,85,72,28,30,40,3349,2,2,4,7
2024-01-13 18:20:00,Saturday,18,yes,no,no,278,259,231,252,631,425,553,611,23.8,24.2,26.7,26.6,High,73,80,87,70,31,21,49,3321,3,3,3,9
2024-01-13 18:25:00,Saturday,18,yes,no,no,112,136,106,276,680,528,593,523,25.7,24.6,26.1,25.2,High,85,78,85,76,39,28,0,4694,4,4,4,5
2024-01-13 18:30:00,Saturday,18,yes,no,no,202,228,284,296,517,650,561,723,25.3,26.8,25.5,28.0,High,70,72,77,67,5,11,46,2135,2,3,3,9
2024-01-13 18:35:00,Saturday,18,yes,no,no,236,185,191,222,563,473,549,681,23.8,25.1,23.9,24.5,High,82,77,79,73,26,26,32,3206,2,2,3,6
2024-01-13 18:40:00,Saturday,18,yes,no,no,188,242,248,211,615,510,666,744,24.1,25.2,25.4,27.8,High,75,80,71,65,2,45,18,3682,3,2,3,7
2024-01-13 18:45:00,Saturday,18,yes,no,no,151,280,280,269,611,618,434,603,26.4,26.2,26.9,24.9,High,79,85,84,78,28,38,10,3033,3,2,4,5
2024-01-13 18:50:00,Saturday,18,yes,no,no,271,249,227,301,453,680,578,745,26.8,24.1,24.7,25.7,High,76,88,78,71,24,30,3,2345,2,3,4,7
2024-01-13 18:55:00,Saturday,18,yes,no,no,148,236,273,274,592,612,552,516,26.4,24.5,23.6,24.2,High,84,88,71,62,45,11,18,3140,3,3,3,9
2024-01-13 19:00:00,Saturday,19,yes,no,no,280,242,110,233,680,459,466,730,24.3,25.2,24.4,24.5,High,71,78,79,77,5,41,36,4170,4,3,3,9
2024-01-13 19:05:00,Saturday,19,yes,no,no,107,286,228,218,579,564,457,662,26.6,24.3,24.0,25.4,High,77,83,72,74,7,25,43,2210,4,3,3,8
2024-01-13 19:10:00,Saturday,19,yes,no,no,278,226,203,162,445,672,469,734,26.6,26.1,24.0,25.6,High,80,85,80,60,49,33,4,2039,2,3,2,7
2024-01-13 19:15:00,Saturday,19,yes,no,no,298,284,228,167,664,535,608,461,25.7,24.4,25.2,24.8,Medium,82,78,75,63,43,9,44,4215,4,3,2,5
2024-01-13 19:20:00,Saturday,19,yes,no,no,274,175,140,296,400,653,435,662,25.1,25.0,24.3,27.7,High,73,70,81,76,26,46,16,2939,3,2,3,8
2024-01-13 19:25:00,Saturday,19,yes,no,no,154,283,263,186,698,426,443,450,25.9,26.4,24.2,26.9,Medium,75,88,76,77,11,29,3,4326,2,2,2,5
2024-01-13 19:30:00,Saturday,19,yes,no,no,192,189,138,299,483,505,513,735,26.1,23.2,26.7,24.1,High,85,83,87,71,37,31,37,4453,3,4,3,5
2024-01-13 19:35:00,Saturday,19,yes,no,no,273,261,155,336,671,537,509,516,25.2,24.1,26.3,25.8,High,87,70,71,66,49,41,4,3392,3,4,4,7
2024-01-13 19:40:00,Saturday,19,yes,no,no,197,286,241,224,466,580,578,634,23.2,25.0,23.6,25.7,High,80,71,76,63,11,47,7,3446,3,3,2,6
2024-01-13 19:45:00,Saturday,19,yes,no,no,220,205,295,177,453,432,689,562,25.7,25.1,26.8,25.2,Medium,74,80,78,77,18,29,11,3155,3,2,2,5
2024-01-13 19:50:00,Saturday,19,yes,no,no,148,258,287,226,572,488,436,680,24.5,25.8,24.3,27.6,High,86,76,83,63,5,38,2,3065,2,3,2,9
2024-01-13 19:55:00,Saturday,19,yes,no,no,113,163,106,213,623,673,616,493,26.7,23.9,24.3,24.2,High,75,83,77,69,23,9,47,4132,2,4,3,7
2024-01-13 20:00:00,Saturday,20,yes,no,no,168,122,104,236,400,458,674,513,26.3,24.8,24.4,26.9,High,70,71,89,74,28,40,47,4227,2,3,4,9
2024-01-13 20:05:00,Saturday,20,yes,no,no,259,149,146,155,543,467,571,539,23.4,25.5,26.1,25.3,Medium,82,70,75,71,8,49,22,3910,2,4,4,5
2024-01-13 20:10:00,Saturday,20,yes,no,no,126,247,288,174,579,677,545,714,26.5,24.0,25.7,25.7,High,74,77,81,65,16,6,20,4457,2,4,3,6
2024-01-13 20:15:00,Saturday,20,yes,no,no,120,228,236,210,480,414,526,553,26.0,24.2,26.7,27.3,High,76,89,84,70,32,30,33,2776,4,4,3,9
2024-01-13 20:20:00,Saturday,20,yes,no,no,248,259,118,234,467,416,468,597,23.4,25.5,25.0,27.7,High,78,83,75,65,4,19,10,3040,4,2,3,6
2024-01-13 20:25:00,Saturday,20,yes,no,no,298,208,121,320,606,651,427,464,26.1,23.4,26.6,27.9,High,87,80,76,65,18,48,15,3923,4,4,2,7
2024-01-13 20:30:00,Saturday,20,yes,no,no,181,170,198,310,582,578,514,664,24.2,24.1,26.6,25.0,High,88,88,70,61,40,34,22,4756,4,3,2,8
2024-01-13 20:35:00,Saturday,20,yes,no,no,249,263,155,274,492,426,598,722,25.6,25.3,25.2,24.3,High,85,79,84,69,29,8,46,2503,4,3,4,7
2024-01-13 20:40:00,Saturday,20,yes,no,no,151,256,165,269,585,554,631,706,24.3,25.1,23.4,25.3,High,82,78,79,60,14,44,3,4025,3,2,4,9
2024-01-13 20:45:00,Saturday,20,yes,no,no,280,180,190,312,563,691,499,711,25.0,23.3,24.3,24.6,High,85,88,84,73,24,6,44,2441,4,2,4,7
2024-01-13 20:50:00,Saturday,20,yes,no,no,151,209,267,325,471,412,671,649,25.9,26.8,24.0,26.1,High,84,79,75,75,21,49,19,2173,3,4,3,9
2024-01-13 20:55:00,Saturday,20,yes,no,no,227,231,262,192,550,592,598,684,26.2,26.0,24.8,25.4,High,87,74,70,73,14,46,28,2515,2,2,3,9
2024-01-13 21:00:00,Saturday,21,yes,no,no,277,151,235,218,431,405,551,494,25.3,24.3,26.8,25.1,High,83,82,79,71,49,8,13,2092,2,3,3,9
2024-01-13 21:05:00,Saturday,21,yes,no,no,161,219,293,267,514,434,536,450,25.2,23.6,26.8,25.5,High,71,79,78,70,44,26,13,4677,2,4,2,8
2024-01-13 21:10:00,Saturday,21,yes,no,no,213,233,157,313,597,674,560,602,25.4,25.2,24.9,25.5,High,71,79,76,77,9,32,4,2120,3,3,4,7
2024-01-13 21:15:00,Saturday,21,yes,no,no,146,296,141,212,562,520,683,605,25.0,24.7,27.0,25.7,High,78,75,89,64,12,34,20,3523,2,3,4,9
2024-01-13 21:20:00,Saturday,21,yes,no,no,218,297,293,327,569,681,557,678,25.6,23.5,23.4,25.1,High,74,85,72,78,43,39,42,2630,3,4,2,8
2024-01-13 21:25:00,Saturday,21,yes,no,no,255,257,146,175,470,522,522,723,23.8,25.9,24.8,27.2,High,73,82,72,76,42,25,12,3425,2,3,4,5
2024-01-13 21:30:00,Saturday,21,yes,no,no,264,274,299,330,576,533,602,524,26.3,26.9,23.4,24.3,High,80,76,83,60,44,33,14,4589,3,3,3,9
2024-01-13 21:35:00,Saturday,21,yes,no,no,112,132,271,171,470,669,550,666,24.5,25.5,25.1,25.3,High,73,83,75,64,16,38,16,4704,2,2,4,8
2024-01-13 21:40:00,Saturday,21,yes,no,no,199,203,258,284,673,451,546,605,26.9,25.7,27.0,25.8,High,72,75,74,69,13,44,12,2976,4,3,3,7
2024-01-13 21:45:00,Saturday,21,yes,no,no,233,219,269,263,604,627,616,546,24.2,26.1,26.3,27.7,High,70,82,76,71,19,13,9,4802,4,3,2,9
2024-01-13 21:50:00,Saturday,21,yes,no,no,249,105,168,201,563,503,443,459,23.1,24.9,25.2,25.5,High,76,77,78,68,18,10,10,2644,2,4,2,9
2024-01-13 21:55:00,Saturday,21,yes,no,no,252,131,132,171,521,428,646,452,24.8,26.4,23.8,27.8,High,84,86,79,72,45,33,47,4273,2,4,2,9
2024-01-14 10:00:00,Sunday,10,yes,no,no,153,175,228,291,616,620,556,576,26.4,26.6,23.0,25.8,High,75,85,70,69,38,15,14,3299,2,4,3,7
2024-01-14 10:05:00,Sunday,10,yes,no,no,228,117,290,348,444,533,689,693,23.4,26.7,23.9,27.9,High,83,76,75,67,18,7,10,3261,2,2,2,8
2024-01-14 10:10:00,Sunday,10,yes,no,no,180,282,282,220,430,468,699,694,25.3,25.8,24.1,24.7,High,83,73,77,69,30,29,13,2875,3,3,3,9
2024-01-14 10:15:00,Sunday,10,yes,no,no,155,233,183,289,574,480,477,536,26.9,24.9,23.9,24.0,High,77,77,76,64,4,6,36,2696,2,4,2,9
2024-01-14 10:20:00,Sunday,10,yes,no,no,143,120,183,258,647,577,427,578,23.4,24.8,24.7,26.4,High,78,88,83,73,8,37,9,2298,4,4,2,9
2024-01-14 10:25:00,Sunday,10,yes,no,no,108,213,160,201,618,647,474,723,26.5,27.0,23.7,27.5,High,75,70,87,70,28,31,48,3862,3,2,3,5
2024-01-14 10:30:00,Sunday,10,yes,no,no,138,145,172,221,520,498,550,526,23.9,26.2,23.3,26.0,High,82,70,85,64,8,22,29,4298,2,2,4,8
2024-01-14 10:35:00,Sunday,10,yes,no,no,199,246,284,251,617,508,607,536,25.8,25.8,26.6,26.7,High,81,86,75,71,32,0,43,3441,2,3,2,8
2024-01-14 10:40:00,Sunday,10,yes,no,no,197,186,146,199,402,472,696,697,23.1,23.8,23.6,24.5,High,82,80,77,70,9,18,25,4657,3,2,4,7
2024-01-14 10:45:00,Sunday,10,yes,no,no,192,240,126,191,485,680,405,702,26.4,23.9,26.6,27.1,High,82,77,84,67,12,13,18,3762,3,2,3,9
2024-01-14 10:50:00,Sunday,10,yes,no,no,127,159,295,219,574,446,422,680,26.4,25.6,26.0,25.1,High,73,85,71,70,17,32,29,4515,4,3,3,8
2024-01-14 10:55:00,Sunday,10,yes,no,no,177,200,201,288,569,622,460,625,25.1,26.7,23.6,27.2,High,73,73,85,69,49,6,46,3508,2,4,2,8
2024-01-14 11:00:00,Sunday,11,yes,no,no,182,173,182,168,646,607,467,737,24.6,23.9,23.4,24.1,High,81,87,77,77,42,37,28,2908,4,4,3,5
2024-01-14 11:05:00,Sunday,11,yes,no,no,172,295,289,179,487,644,511,615,24.9,25.8,24.7,24.1,High,78,78,89,76,22,39,14,2479,3,2,4,8
2024-01-14 11:10:00,Sunday,11,yes,no,no,220,267,176,331,403,501,414,723,23.4,23.1,23.6,26.2,High,85,83,71,61,35,42,46,2308,4,4,3,7
2024-01-14 11:15:00,Sunday,11,yes,no,no,173,254,103,193,610,676,511,680,23.4,25.2,25.9,24.1,High,72,72,80,65,8,13,24,3751,2,2,3,8
2024-01-14 11:20:00,Sunday,11,yes,no,no,119,152,116,150,686,550,649,674,23.4,25.7,26.0,24.4,High,79,84,81,70,14,40,48,2285,2,2,2,5
2024-01-14 11:25:00,Sunday,11,yes,no,no,188,271,241,239,440,641,495,520,23.6,24.2,23.8,24.9,High,88,70,75,76,13,46,35,4239,3,4,2,5
2024-01-14 11:30:00,Sunday,11,yes,no,no,257,121,255,316,676,480,591,619,24.2,24.3,26.2,27.0,High,77,78,70,60,17,10,0,2592,4,4,4,7
2024-01-14 11:35:00,Sunday,11,yes,no,no,225,258,242,287,543,649,455,597,25.2,23.7,23.0,25.8,High,86,84,84,64,23,5,4,3479,3,4,2,6
2024-01-14 11:40:00,Sunday,11,yes,no,no,208,287,105,344,449,661,525,681,24.1,25.8,23.5,26.5,High,76,86,89,69,18,18,38,4919,2,4,3,7
2024-01-14 11:45:00,Sunday,11,yes,no,no,173,102,194,204,442,411,425,585,25.4,25.7,23.3,24.3,High,83,75,70,77,15,13,40,3500,3,4,4,5
2024-01-14 11:50:00,Sunday,11,yes,no,no,114,130,149,295,486,662,671,720,26.8,23.9,25.6,26.4,High,78,76,72,70,8,40,8,4760,2,4,4,8
2024-01-14 11:55:00,Sunday,11,yes,no,no,196,241,191,255,615,560,657,471,25.8,25.7,25.9,26.6,High,73,89,79,70,9,20,14,2422,2,4,4,8
2024-01-14 12:00:00,Sunday,12,yes,no,no,256,252,286,178,561,634,677,638,23.2,24.9,26.0,26.8,High,73,70,86,63,1,40,17,2499,4,4,2,7
2024-01-14 12:05:00,Sunday,12,yes,no,no,291,247,131,342,617,533,531,688,24.8,25.9,23.4,26.4,High,70,80,73,77,36,4,37,3331,2,3,4,8
2024-01-14 12:10:00,Sunday,12,yes,no,no,284,248,230,256,451,669,636,611,25.4,25.9,23.5,25.7,High,81,83,78,63,11,5,41,2190,4,2,4,9
2024-01-14 12:15:00,Sunday,12,yes,no,no,126,293,162,192,474,696,632,706,24.3,24.1,24.8,27.6,High,88,77,85,72,25,14,10,4097,4,4,4,7
2024-01-14 12:20:00,Sunday,12,yes,no,no,123,231,199,239,643,467,526,644,24.0,24.1,23.8,26.3,High,86,83,76,71,0,35,1,2442,3,4,2,5
2024-01-14 12:25:00,Sunday,12,yes,no,no,176,139,103,275,469,670,437,505,25.3,24.3,23.5,27.9,High,82,84,72,72,38,37,24,2247,2,4,3,6
2024-01-14 12:30:00,Sunday,12,yes,no,no,288,156,234,265,491,653,699,533,25.8,24.8,23.5,25.2,High,86,75,83,75,9,8,33,3429,4,2,4,5
2024-01-14 12:35:00,Sunday,12,yes,no,no,128,201,283,300,554,400,647,681,24.2,25.7,24.9,24.3,High,82,77,70,62,49,21,22,4096,2,3,3,6
2024-01-14 12:40:00,Sunday,12,yes,no,no,287,221,298,213,515,593,605,678,24.1,26.8,26.1,24.4,High,79,72,84,72,20,35,33,2959,2,2,3,6
2024-01-14 12:45:00,Sunday,12,yes,no,no,185,158,105,257,668,460,476,696,23.2,24.7,25.2,25.3,High,80,74,70,61,26,27,15,4596,3,4,2,9
2024-01-14 12:50:00,Sunday,12,yes,no,no,216,184,147,320,443,517,548,645,23.6,25.0,26.5,27.1,High,82,70,74,75,44,36,37,3198,4,3,4,7
2024-01-14 12:55:00,Sunday,12,yes,no,no,129,186,279,247,514,424,620,566,23.5,26.2,26.9,26.0,High,72,83,85,66,20,31,28,2086,3,2,3,9
2024-01-14 13:00:00,Sunday,13,yes,no,no,173,242,160,173,457,646,695,621,24.2,26.3,26.6,27.0,High,77,76,78,69,33,4,1,3892,4,4,4,5
2024-01-14 13:05:00,Sunday,13,yes,no,no,278,141,290,263,555,660,681,661,24.1,26.0,23.0,27.0,High,82,89,82,73,9,27,8,2082,2,2,2,9
2024-01-14 13:10:00,Sunday,13,yes,no,no,189,245,187,289,694,636,442,562,26.5,26.4,23.5,26.9,High,71,84,89,70,46,23,4,4104,2,2,4,7
2024-01-14 13:15:00,Sunday,13,yes,no,no,202,158,240,169,546,490,654,625,25.1,25.3,24.2,25.5,High,86,72,87,76,43,39,39,2258,4,2,2,6
2024-01-14 13:20:00,Sunday,13,yes,no,no,163,177,123,227,678,692,596,491,26.4,26.9,24.2,26.4,High,86,84,88,61,19,18,36,2605,3,4,2,8
2024-01-14 13:25:00,Sunday,13,yes,no,no,115,130,296,268,400,411,522,732,23.3,26.0,26.6,27.7,High,82,88,72,69,26,24,35,4065,2,4,4,8
2024-01-14 13:30:00,Sunday,13,yes,no,no,163,223,221,232,685,698,673,496,25.8,24.8,26.9,25.0,High,79,89,85,73,21,41,46,2820,3,3,3,8
2024-01-14 13:35:00,Sunday,13,yes,no,no,163,132,205,202,415,478,561,600,24.0,23.8,23.7,24.3,High,72,75,74,67,20,37,2,4572,3,2,3,6
2024-01-14 13:40:00,Sunday,13,yes,no,no,164,106,238,275,575,621,581,741,25.9,23.5,25.5,24.2,High,86,86,81,72,18,32,29,3657,3,3,3,9
2024-01-14 13:45:00,Sunday,13,yes,no,no,130,161,296,208,648,586,623,517,24.9,26.5,25.7,27.3,High,83,81,87,68,34,40,28,3281,3,4,3,5
2024-01-14 13:50:00,Sunday,13,yes,no,no,261,291,179,273,690,447,435,491,25.3,24.9,23.5,26.0,High,88,88,72,67,14,49,39,3164,3,4,2,9
2024-01-14 13:55:00,Sunday,13,yes,no,no,262,212,229,252,679,619,469,661,23.0,24.2,24.1,27.3,High,79,70,71,68,31,27,38,4741,4,3,2,6
2024-01-14 14:00:00,Sunday,14,yes,no,no,227,277,236,159,694,449,613,589,23.6,23.7,24.6,26.6,Medium,78,84,85,63,16,33,26,4482,4,2,2,6
2024-01-14 14:05:00,Sunday,14,yes,no,no,283,177,153,257,675,629,492,514,24.6,26.8,26.1,26.8,High,79,83,89,78,33,7,4,2658,2,2,4,9
2024-01-14 14:10:00,Sunday,14,yes,no,no,166,242,292,239,569,640,411,493,24.9,26.8,26.8,26.9,High,72,83,84,66,12,2,30,4184,2,3,4,8
2024-01-14 14:15:00,Sunday,14,yes,no,no,199,266,248,152,578,632,436,568,24.8,26.3,25.1,27.4,High,75,74,82,61,5,41,32,3413,4,2,3,9
2024-01-14 14:20:00,Sunday,14,yes,no,no,218,260,192,206,615,605,676,493,23.6,26.6,26.0,25.4,High,87,84,84,65,2,5,4,2132,4,2,3,6
2024-01-14 14:25:00,Sunday,14,yes,no,no,200,158,299,151,407,541,543,547,25.0,25.2,23.5,24.0,Medium,74,88,79,73,0,26,15,3293,3,4,3,7
2024-01-14 14:30:00,Sunday,14,yes,no,no,118,145,259,296,401,653,521,727,26.5,24.1,24.1,26.8,High,85,84,80,61,10,9,2,3767,2,4,2,8
2024-01-14 14:35:00,Sunday,14,yes,no,no,170,297,138,331,654,479,588,628,25.0,25.3,23.6,24.9,High,75,77,83,69,19,42,2,3851,2,2,2,8
2024-01-14 14:40:00,Sunday,14,yes,no,no,210,225,207,191,444,421,413,624,27.0,23.8,23.3,24.5,High,84,77,81,66,1,32,26,3872,2,3,2,8
2024-01-14 14:45:00,Sunday,14,yes,no,no,167,258,294,163,461,619,483,573,23.0,25.8,24.9,26.1,Medium,76,86,84,65,45,35,5,2829,4,3,2,9
2024-01-14 14:50:00,Sunday,14,yes,no,no,251,265,248,254,506,521,686,484,25.4,23.1,23.6,26.7,High,79,75,89,79,47,14,6,2120,4,2,2,8
2024-01-14 14:55:00,Sunday,14,yes,no,no,291,281,237,255,415,691,659,455,25.2,26.4,24.6,27.5,High,83,86,81,69,40,43,19,2256,2,3,2,7
2024-01-14 15:00:00,Sunday,15,yes,no,no,192,293,279,208,512,406,457,470,26.2,23.1,25.8,27.8,High,74,84,76,76,38,40,34,2511,4,3,2,9
2024-01-14 15:05:00,Sunday,15,yes,no,no,173,175,235,264,659,445,633,450,26.7,24.4,24.4,26.1,High,84,77,85,68,45,0,13,2665,4,2,3,9
2024-01-14 15:10:00,Sunday,15,yes,no,no,254,284,195,205,637,449,498,708,24.2,25.6,24.3,27.5,High,89,76,76,61,13,8,40,2838,3,2,2,8
2024-01-14 15:15:00,Sunday,15,yes,no,no,279,106,167,341,543,598,597,493,23.3,26.9,26.5,24.7,High,78,71,75,75,29,13,17,2006,3,3,3,9
2024-01-14 15:20:00,Sunday,15,yes,no,no,256,225,269,186,400,490,482,549,26.5,25.1,26.9,27.2,High,84,82,74,63,27,45,2,3865,4,2,2,8
2024-01-14 15:25:00,Sunday,15,yes,no,no,134,125,182,244,491,666,438,715,25.9,24.3,24.5,27.0,High,88,71,88,66,14,35,28,3557,4,2,4,7
2024-01-14 15:30:00,Sunday,15,yes,no,no,107,177,263,254,418,518,487,565,24.1,26.8,25.5,26.0,High,80,85,71,67,17,18,17,4949,2,4,2,7
2024-01-14 15:35:00,Sunday,15,yes,no,no,236,272,190,218,608,571,447,461,24.2,23.1,23.2,26.8,High,89,88,80,60,34,14,4,4721,3,3,3,8
2024-01-14 15:40:00,Sunday,15,yes,no,no,150,109,283,253,488,476,572,575,25.5,25.9,26.1,24.8,High,71,76,71,67,0,28,28,2368,4,2,4,6
2024-01-14 15:45:00,Sunday,15,yes,no,no,209,284,281,154,585,434,621,492,25.2,25.0,23.9,25.6,Medium,79,73,70,77,8,21,4,3875,2,4,2,7
2024-01-14 15:50:00,Sunday,15,yes,no,no,113,140,169,174,689,509,660,719,23.2,25.4,26.6,25.4,High,78,85,89,76,24,5,42,3866,2,3,2,9
2024-01-14 15:55:00,Sunday,15,yes,no,no,213,295,189,168,417,474,413,544,26.1,26.1,24.0,26.0,Medium,88,76,75,64,48,30,48,2742,4,2,3,7
2024-01-14 16:00:00,Sunday,16,yes,no,no,248,184,277,203,435,658,535,652,23.6,26.0,25.5,25.4,High,84,70,80,60,33,8,30,4942,2,4,3,8
2024-01-14 16:05:00,Sunday,16,yes,no,no,145,212,263,177,625,595,581,621,24.7,24.7,23.7,26.7,High,77,73,81,74,25,47,21,3369,3,4,4,7
2024-01-14 16:10:00,Sunday,16,yes,no,no,158,143,113,211,572,528,415,683,23.7,24.4,25.7,26.6,High,87,71,76,64,25,25,1,4115,3,4,4,9
2024-01-14 16:15:00,Sunday,16,yes,no,no,239,155,270,154,685,523,447,657,24.1,25.8,24.3,26.1,High,82,77,70,70,29,1,31,4594,3,3,3,6
2024-01-14 16:20:00,Sunday,16,yes,no,no,288,210,175,160,545,415,435,644,26.5,25.2,25.5,25.6,High,88,88,74,64,25,33,36,3668,3,2,2,5
2024-01-14 16:25:00,Sunday,16,yes,no,no,192,127,230,300,529,572,625,500,26.6,26.0,25.0,25.9,High,87,81,86,72,40,21,31,3721,4,2,3,9
2024-01-14 16:30:00,Sunday,16,yes,no,no,247,225,272,316,453,552,698,706,26.8,26.5,26.1,27.8,High,82,74,88,63,34,32,6,4909,4,4,3,8
2024-01-14 16:35:00,Sunday,16,yes,no,no,174,205,109,188,480,619,633,666,24.1,26.6,24.1,26.1,High,77,72,71,70,5,11,24,3719,4,3,4,6
2024-01-14 16:40:00,Sunday,16,yes,no,no,154,217,205,152,501,489,640,482,24.3,23.6,24.7,24.5,Medium,70,71,86,67,2,10,35,3149,3,2,4,7
2024-01-14 16:45:00,Sunday,16,yes,no,no,223,163,258,247,473,621,446,725,25.6,25.4,24.1,25.2,High,71,88,70,77,0,25,18,3153,4,4,3,7
2024-01-14 16:50:00,Sunday,16,yes,no,no,234,271,264,151,686,628,699,551,24.8,24.4,24.1,24.5,Medium,76,84,77,69,38,29,7,3895,3,2,4,5
2024-01-14 16:55:00,Sunday,16,yes,no,no,151,132,288,329,636,660,616,599,23.3,26.9,25.3,25.2,High,81,75,72,70,11,47,10,2192,4,4,2,7
2024-01-14 17:00:00,Sunday,17,yes,no,no,187,247,112,285,651,485,620,570,25.6,25.8,24.7,27.9,High,86,70,76,73,29,6,49,2369,2,3,2,5
2024-01-14 17:05:00,Sunday,17,yes,no,no,188,292,200,252,654,589,684,496,26.5,24.6,26.4,27.1,High,87,87,80,67,14,44,37,2989,2,3,3,7
2024-01-14 17:10:00,Sunday,17,yes,no,no,201,217,108,159,444,673,553,618,26.7,24.7,26.5,27.2,High,71,86,84,75,3,43,34,2010,3,3,2,6
2024-01-14 17:15:00,Sunday,17,yes,no,no,142,219,266,175,437,694,601,602,26.9,23.8,23.8,25.8,High,82,72,89,62,29,27,3,4498,4,3,2,9
2024-01-14 17:20:00,Sunday,17,yes,no,no,274,201,240,190,678,419,504,584,23.9,26.3,23.4,26.1,Medium,70,74,80,76,12,20,16,3150,4,4,2,8
2024-01-14 17:25:00,Sunday,17,yes,no,no,124,233,172,229,580,523,466,641,23.9,24.7,24.2,24.5,High,82,89,84,78,6,2,3,2380,2,3,3,6
2024-01-14 17:30:00,Sunday,17,yes,no,no,293,177,281,276,409,605,419,529,26.3,24.8,25.7,27.1,High,86,88,85,78,22,9,43,2556,3,2,4,9
2024-01-14 17:35:00,Sunday,17,yes,no,no,230,205,211,269,437,578,668,476,26.5,23.7,26.3,25.2,High,71,72,73,60,30,2,14,4908,3,4,2,6
2024-01-14 17:40:00,Sunday,17,yes,no,no,188,184,272,241,517,540,593,689,24.6,26.2,23.1,24.6,High,81,71,86,66,0,12,5,4436,3,2,4,5
2024-01-14 17:45:00,Sunday,17,yes,no,no,238,112,158,236,417,614,517,507,26.1,23.7,26.7,27.0,High,87,71,82,75,38,40,32,2548,4,3,4,8
2024-01-14 17:50:00,Sunday,17,yes,no,no,116,216,127,176,436,475,620,570,25.0,25.7,26.3,25.7,Medium,87,85,72,67,6,34,42,3001,4,2,3,9
2024-01-14 17:55:00,Sunday,17,yes,no,no,209,299,121,159,532,483,657,520,26.7,24.0,24.2,25.5,Medium,73,82,83,64,17,35,27,3825,4,3,3,5
2024-01-14 18:00:00,Sunday,18,yes,no,no,255,123,108,319,525,489,578,713,24.2,26.5,24.4,27.9,High,76,83,81,60,0,10,14,3624,4,4,2,5
2024-01-14 18:05:00,Sunday,18,yes,no,no,136,121,193,285,554,640,463,478,26.0,26.7,23.1,27.9,High,80,78,87,67,15,13,8,2395,4,2,2,7
2024-01-14 18:10:00,Sunday,18,yes,no,no,149,237,211,197,542,671,417,686,23.5,24.2,25.7,25.2,High,83,72,77,73,22,48,48,4240,2,4,2,6
2024-01-14 18:15:00,Sunday,18,yes,no,no,201,256,288,158,569,581,478,462,24.5,23.2,26.4,24.4,Medium,84,82,89,67,47,4,3,4269,2,3,2,8
2024-01-14 18:20:00,Sunday,18,yes,no,no,165,223,211,295,496,659,572,717,25.6,24.8,23.6,26.4,High,71,89,70,66,30,12,11,2530,3,4,3,9
2024-01-14 18:25:00,Sunday,18,yes,no,no,216,138,236,159,545,415,506,645,23.4,25.2,26.7,26.2,High,86,74,84,73,31,4,27,3576,3,3,4,5
2024-01-14 18:30:00,Sunday,18,yes,no,no,135,190,138,159,682,502,467,636,24.2,25.0,24.2,27.6,High,88,74,70,66,39,38,30,2464,2,2,4,6
2024-01-14 18:35:00,Sunday,18,yes,no,no,240,208,141,184,635,448,492,590,25.6,24.0,25.4,24.6,Medium,70,76,86,79,38,31,49,4503,3,2,3,9
